user_id,user_name,review_id
"AHFS3ZLC4Q5YY36YMZJ4NAIVELMA,AEEFPG736MUL72UDWLRNYQWVSWCQ,AHDLA5TV4URGEURWXXNFEN2ZUBGA,AE6XO6PGI4TTR6S74S4LWSPCMI5Q,AFCXBVV2GA3CHCYDIEAUKUUUFLZQ,AEL5NJ3PJDPJUBPPWZGTBTSMQB6A,AEYFNPLTZR5IH76CUH54YVZX2QNQ,AFZQ666X2VK2RSSOOKKUH4H3HPGQ","Bala J,Devasish,PRASAD BONTHU,Mukesh Kumar Maurya,Gagan G,....,AK D.,nagaraju","R2B84AYCEVIUNW,RMWY1UTR0CJR3,RMA1TQHKE89WV,R2FS78A2WRAN90,R15E6DDVQN9C2,R2UWUP980GHPEU,RAG8BKBQRDKAD,R34270LQWK88DA"
"AHKAX2IH662IVTVKNQJC356T3D6Q,AG6I6TM63SHK4H2BFN4VQREFP6TA,AGBOXTHG2BN67HMZCECCRG2PEJ3Q,AF5M4O2XSTVJINIWN7PC25HM625A,AHLAYQQK6ENDYDCMO5IZFMROZKZA,AG2SYAYMSOBCNG26IZLXO2QVFIDQ,AFM5RRUS4OSG5GUU4HJH2GLUZWYQ,AG5VYWN77PG2COOPPEMMZIOFVR3Q","TK Saha,Rajappa Thimmaiah,Ritesh kasture,J P Atre,Amazon Customer,Yash Gaikwad,Rafi,Raman","R33ZSGGVAEU2PL,R2UWRSENOS2J8R,RB3KGEQP8LOJ1,R2GAN84BM7PMBE,RVQ4ZTYZQXEP5,R1TUZAFJG24UKV,RHHZ7GL342YDW,R1JZ7EB8RY3DOO"
"AFIW7SS6JYD246VDPFCNSS45PH7A,AEOI3LGG2G5YAM647D2WYTRHMPAQ,AHSKMWRIGAXR4TF5RMVJCNOIAJZQ,AFQ5YTBEEJ6L2CH67Q3TNTJDIJ7Q,AG4AFKT4PVRYWBKJMOJEKFUSU5MQ,AFPMOPGPU5NWYHAOEYSYXPI5S63A,AEK63HRZEJ3UTPW5TRT3E5PXAIQA,AHIHM65JP3HOHP2GPPDMKIAZJQCQ","niket,Priyasree,Ashwani Agarwal,utkarsh,rajani 2406,Mazrudeen,arun kumar,Amazon Customer","R20PP3QU2OXVOH,R24JMSEEM3755G,R1IWN9BPDUY3BS,R19B3I4NRNXU86,R32K7NCIA17OJN,RGRROWWT9JAHP,R1P7PAXB06JTJU,R13JQ20APUVZ1O"
"AEMDF6YAXYO7WQUIAFGEULA7NWWQ,AE44R623GFX6JWJVREI7NZGB5BFQ,AEZHMBIKCX4X5OCDNP4T24I6ZLHA,AG6FMEC2OLWDZW3UTB3ISADQMNTQ,AFHEOUKPVR6PP3KYPZAYRZSSTGCQ,AF6NBOGYTO7OIV3HKZHKE7W5BDJA,AGQT4P6WELGHERB6AFDUWH22AZJQ,AEHADZCQJ6HAZHKR6U57FX7GAUFA","ruhi a.,Kashish Vardhan,shankar majumdar,Amazon Customer,Suman,T BHOGESHWARA RUPANAGUDI,sekh,Irfan Shaikh","R3LQ2TPKG42KG8,R1MWKBSQIK2J04,RWB0U0JJ3NG4J,R3PKUJGSWS6X6T,R2UVD7MDXJ06D6,R5JWWU7OUVRAK,R24PULBZDL0QM1,R1NZ6RZXK2W0S7"
"AFCEPFOBTC7XT2G2WLISEFCKSTMQ,AG7K6562RYGYYIWLBP6GELB6DZ5A,AEKVZD5V3FF7WUS2PTBK3K3SEFPQ,AH2BZV6MIJYW2HIP3CVTQ44NOXDQ,AHXWEITWPBXRDFSHW2XGLDXP4FFQ,AEZ6S3BMNXVG7NBZC6KJRY4K2IHQ,AGQG4SLFJRW4LAU2XMKXEXUWNT2Q,AFOQYWSGIAUJENDCDS563HOHPMRQ","Rohit,Panchami Menon,swati singh,Siddhi shukla,Amit Tibrewal,somya vishnoi,Seema R.,ashvin","R31M7C08CPXCB3,R25R4S2V6XLP70,RCOR7R8N8DCVR,R30CBX7NG9VUZ6,RT55L3CO3TSZ6,RRO6AFAOOQJAK,R3D0ONOZPIAWS9,R1ZOXK6L3BJ049"
"AGOQZTWW4TWCEF63HEFYT4AEIFPA,AHFE7BRH7S5NK64EFSE44PPPE5VQ,AE6CCAMGPBVPHGMC3F5OFEGLSNXA,AH7MEOSIJPT7Z2WMJI4ROMY3I2QA,AGFRVZRJQWOFEH6MWQJS65SIXIIQ,AGMG3K7YUIDFHK5L2KD6Q2XWTIQA,AFN5VZK3VEW3GLLAIDD7I3GKBMVQ,AGFJYU5UVYUCUTX3HOBADIW4CMRA","NARENDRA A.,Utsha Datta,Uma,smsn,Abhishek,partha sarthi,Utsav,Kuldeep","R7X2SNIY1SC15,RG8BSIGRIQFID,R3BN90I5BQ14ZV,R131YF9XI5CCEX,R3O40F4X6UJHEZ,R8K4AKD25TGGM,R1G7J0WCVPAH6R,RASSFJPXJD0WU"
"AF4OLYBDMHJV5DUGONVIH7GU2V7Q,AEZNF3N52DQTHYBJ6ZKUG7UWXDIA,AHJ57SAHKACWMDHRDRNH5UXKQXRA,AH4FR3DUUHVLCFVUWCBTGF7BXQKQ,AFDFQBUFDOO44TCLCYJUSZFXRGBA,AH2JJHAQBJCR3JS2MWWMMOJ4JNPQ,AGMA33G2B4VFZS7GEQGKDFA7YM7Q,AESE5F7Z2OTRLIJKOPESC73ZQ72Q","Kewal k.,SANCHIT BHATIA,Akshit kumar,Hugu gupta,Amazon Customer,Ayush Kumar,Shubh kumar,Saundarya","R1XULCDQK9G8I7,RHPQ553ZWQIME,RNQB4SFH4DX7B,RMGGBMIVVTPJU,RDJVGMEMJEEZM,R11I303S1BQCT9,R1H7KY4OIM4XC3,R13OEY5VD2OOR7"
"AE7WYVO3LE7NWMHVORZVUYS55TJQ,AFMN7VI5JFZCWKPLS2N5LZNYAWOA,AGC774HH2OPQGNJEUGLITUQQVABQ,AFGHLIYZUGSZ226IRP5CMW6RM72A,AE6O5SNFA7JNCFCI36XMSLHPT6IA,AFXD4X5ZHUPRNQTYZIVCELJUSBYQ,AFU2A2JSELGD55YLLEA2FEDCPZPA,AEY6PEMQ7DII44WSUSC67JEWDE3A","Jyoti Dwivedi,Malav,Amazon Customer,Seema,Sun.,Prabhat singh,Amazon Customer,Tabassum","R3SMQ18FRX81ZM,RM8D6XNWRSKRD,R20K0WT99IF7SW,R2HR4PDE372C8Y,R14YIMXOROB60G,R21FDK7L8Q1LUO,R2NXFE1SH67GQC,R1EYKC1W1EPYIL"
"AFR3CAZ3QN2PEXO45OEKQQ2YJPTA,AEAUTGCUVV2HSOOAJL6YMN7HG4OQ","Anjali,Zafirah k.","R5GIMGF2NA526,R2XWYU5AL9FITX"
"AGMCZ2KDUK34T3TUMG3JCFV7FOTA,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AF5GDNAQLJ3SAR4Z2GHHWCJ6PZEA,AHASL2VPJAIFFLPXEDF3X464QCAA,AE4BIPLKOA6B7N27WD53TX2UU6VQ,AHWQGQ4LHOPQXZWAVIMXQ6UQFYHQ,AFB4DO5PCKBMV3TJ37XFDTWLOVRQ,AGDZJR57Z4DRGPARXFMEQJWRLSGQ","Partha Sen,Pooja jain,Ayush P.,Shantilal Sharma,Gautam S.,manan parekh,LM,susmrita","RPHKXENT6881N,R14GIM1TQZM2WS,R22GCXSWUPXZ37,R1BODEGMFJ7WTL,R2NHEH4AZSRE24,R1WO9OM8O2713U,RS2T771TLOD14,R32DSGGUO0K1G0"
"AFZ5ADF4DVYO3IS67WN2K6UKSVSQ,AEEWIC5Y6UOO3KA5O2RE5GMQMLDA,AEUWI5TDSKBQHOFTRMU3DHC36IZA,AHFGAQ7GJGA35TSLYKZG4NAUFBFQ,AF6CQDSUJMPSM7YSYVXZ6KUMZVMQ,AESIGIVPJE5SHWIW6SOEHVBHT5ZA,AGONHBXIF7DGPMNZ2LUIBBW3FHZQ,AFUKG7S3SXXBZ47G5JVMH7TN4L2A","Annonymous,Sudhanshu Shekhar,Manish P.,Purrnanssh,UMANATH B,Dr.Susheel Kumar,amruta rokade,Kalzang","R21ED050VWAF23,R3EA9NKMCKHQUN,R387DPEXYRMJVW,R37X1B6A8MRS2G,R34OFX5U5EEJNN,R2RAGNI18M2ZT9,R1ZKGW1E97R6UE,R1PWCV334TATWX"
"AF5OHXMN4BMFYFBAHRA3KF55LEMQ,AEDYGQWG3MQCXE4NAFPHEKHC65RA,AGM6U42GP43XU2OGYR3CS2J7DHRQ,AENFJF6M6ESZKBLJAMLVOZFCCORQ,AGVNTYOKOFM4NNLYUW4PYVCGLBWQ,AH3ZXWK36A6T5DSP6ZNR42M6C44Q,AEEQ3N6TTKJ6KIQQ5GNDS7AHU7ZQ,AGCSVYGZ5WIFAKJVQBXPV23L7ZSQ","Aam Adami for India.,Colonel PSV Ramana,Tarique Hossain,Durratussharaf najmuddin,Athappan,Amazon Customer,Priyajit Samanta,Gopi","R3G68H04E1SWMO,RQPUD710DM4CJ,R3LKDTQ3F3YBBP,R2I80SWXJJ8NVS,RLJKQ3A9HU77X,R2LZZWYUQPL9MH,R2KNV63N41W1CA,R2YEAAIS3ZXXW4"
"AGCKLWECKEAMHEPQZ4RSRYXBFI4Q,AHNMGYFOR4DBIKA2RPCDIGULYQTQ,AFOF4HGAVUO67MEWEKCNWXUYNXCQ,AHAB3QEH3EXTX52TZYS33MFECVOA,AGG5B6TRVEJCNBBDIXG2BKPS6X3Q,AFYJFR3HKB33JS7X55URE3J3GWGA,AGERLZPMLG6VNY6SAB4UTZ7WRBTA,AER3GEEUA5RF6QBIJCREKSWXID3A","Soorya,naveen,lexia Jacob,Nisha devi,Unknown,Prasanna S.,Saravanakumar J,pravanjan panda","R1C4CJG4YFPOQZ,RQHLZKD65C2,R1LPNPFT8RUFN7,R1QAZXMA5885V5,RZW6HFWRZFZSM,R3HJO9H24LZ86,RP49KRXSTSAZO,R2C43NGT4YSFCZ"
"AFUYYV4MJWXM6FKQL6BR44OK52GA,AE5N2V2V7NEXSAKNOV2YCEKMBTXA,AEEGIQ6LMHJWRZ3YS37ACZD6HYCA,AE4FTPFQLHBP4IG2JCSRSKXM4VFA,AEUOCCUL5KHPEVXARZLU4U42WV2A,AGBSJ7VFUFPUQO6FH2ZJXY267A5Q,AGJ52I42NLYWGYET5BK5SJWMP6HQ,AEUWACJRUOGKOVFW2FOW3RSI3SIA","Amazon Customer,meena polkam,Amazon Customer,NSP,Henita,mehvish,BOSSAmazon Customer,KSESH43","R2UUBE6SD6DQ9Y,RYT31I1KBXJ0V,R4JW61N9AEDHA,R2DFCN1ASN82RE,R8FKFWXGMFKWC,RS75WH30OYOY3,R2SK1NLKEM8K2X,R3EIW26LRB8R4P"
"AE7M7M6QTDYEHQKAKXIWO2OVMBXQ,AESSDAJQCU3XKBAGYDYVBCKLOTSQ,AF3DTQ5WLDISMZLEORWHXTLHV3NQ,AHF2BSEZURS7UKI23YIHED3UIJKQ,AFZKPE6ZA4U5QVICSDRTTYN7PJEQ,AECBX5NSUD2POXPYXHZSETUVH5CA,AGRBDMHDBF2KXPBPF4S5PAVY3NYQ,AG6Z3AUD67XGSSTZOR6GZX3IC3DA","Dr.  Balasubramanian Pechimuthu,Abdul rehman,shradha,VISWA,Arun kumar choudhary,Seshadri Majumdar,pratyush,Amit Sareen","R1NAAWWJ35RMQR,R3S2CEY1ZBAKJJ,R38NYOW9S7HMO0,R3HDEMCCETO0EJ,R2NU3DH06WH2AY,R2Y5029I4S9DKF,RSJC3VP7IBJJY,R2IBCZ7N2I5JI4"
"AGJOLQCEFNEKB33FOCJ2YIEVT5DA,AG7ZK27I2UYNSV56CRBCTEVB7T6A,AGQVKQZEHDMHVKFJPOKCEL2AXYAQ,AF73BK6NIKVXKRPNCDXLYQSPEUQA,AFGJXN3GRKMMAAM6XCUL242N6KAQ,AGUQ2BDLQXF2QF3UR2CN6576AKIQ,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AEIRYCLKICDDTJU5QZKI65Q47MSQ","Abha Rani,V SRIKANTH,Bhagwan Khobragade,Suman Adhikary,Amit,Dominic X.,Srivastava rahul,Saleem","R3E4HUJ56AF24X,R3SEMQ02KZ7NN5,R3JNI0V7L0UEHY,R1PDJF9WLDOJZS,R3O35YTLY12KW4,R2U39FEDPQZCPN,R3R825GTA0F2EB,R3IAO81DOA9DOK"
"AEZVOCIG5UB5RYBT7P35LXEYGNUA,AG3OM7FBL3LB5C266XVNPJGOHPPA,AGBT373ETZCUEC7X2LVVD3FKWRAA,AEM3EO5SQFCOE4BPSMM3LKOIWL6A,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AHEQSSHSFZ6WZUZUZS7BTVNCOTAQ,AH6NHWSWYP5ISTHGMARHDD54FLBQ,AFQDM5ECIIUZH567BITZVOP6LISA","Suryaranjan S.,Gaurav Kumar,Tanushree Laha,Tirupati,Srivastava rahul,Puremba Khomdram,Sre ram,Kanthilakshmi","R2KI2IDJL2BY7K,R1KYGT5PRP2IEC,R2HEJVRW7X3SPT,R2VESGVS16ALQY,R32M7U7Z9W2OU1,R1MRHN8DMJZGJY,R17V0HLP8F6QN1,R3NCHTJEG96BIG"
"AENY7MQ3WUVPIJ5I5GPDPMC3NKPA,AGUCURUVW2ZY4B5WL44GZABDZVJQ,AGRVCQ36H2PTAYD7UXHK4NEGENYQ,AEEIEOI4H2XLUKSM52M7BFRT2LDA,AGUYRXOKNFIRS6UWEO2LW3R3SMPQ,AGZ6A52CLFHFAYPVVQ2S2UDBKVYQ,AGGPRBEO44FFHMWGTEGYJIBTPHMQ,AFVQ33NU3HR2QB7KBRNEKKO2REHA","Prabhat,Chandrika,Pramesh969,Prity,Amit Kumar,Rao,Sreekanth,SRIKRISHNA","R4FRMNYYMSIBC,R3L7S5SH36JCUJ,R1YN1N7YNW7AIJ,RF6JADMLOSANJ,R14CIKGGK258KG,R3E1LOFVZINEMG,R3J7G7NK5FW8U9,R13DVAUMRLLEK8"
"AG6A2WAGVLEAIUQYP2YYIVAFTYPQ,AE5ZU25XXCXJ33ZMNCFE55DO7IJQ,AGSWWTQ32THQ7XJUQ5QWNW6JXGDQ,AH2RQ6KCQ4TKLI7FQWZPHSIOM7PA,AFUPFBFZTP6I4AZ6DTZQBHC26XZQ,AG2ELN75KZERETVTINPKCDLHJNVA,AH5P6N6SJBMPKT6EJXXE42TW7AVQ,AETWNOMRM4BJ4ASTEJB6NT76FJTA","Tan,Ramesh,Ramkumar,kavithava,Srinivasan Nk,RAMANJANEYULU,Parikshith,ARAVINTH R","R2YFSMMIRV8IPD,R27QQGJOAE6DGX,R2ERM6UKGXZ0JU,R25VZN18D8ZKXO,R2I9QXQ7GDNCHK,R2EQ5AV50NYVRH,R1AQZR852OXC6W,RVC7CUNCVWKT0"
"AGVCTA243VHAYH4RQKB4TVYSPC7Q,AH36BC5JQPIM7MZOMVQZLBWAN2VA,AGT4TIXFKY7JZIUJPXHX2L7PDXJA,AEAMCSAQXV3P5AXMBC4FPV3SMVWA,AFSBKYXEFH6TLZMMDGZG525HHPGA,AGUQMLMGMMN4NW2GDOV5LOH2LRLA,AEX4HFC5QP2AAU7LEIIME2NRHOQQ,AEDQG7IQKAQB77K53PPHHWV4QCXA","Ekambaram,Gaurav K Saxena,Amazon Customer,Amazon Customer,Asgar Pinjari,Vijaya,Pawan K.,Sandeep","R29ILL57SN471R,R3CAGP76ZXUZZA,RIB8B25Y91N0Y,R1AAW2JH0C8ABZ,REO6KS9OTSOLA,R3D2RS12J4S2B1,R31SLKS6LD3XU1,R2NJHP9OAM0TRZ"
"AHF3WL6GGYYJSX6HUJCDG67S4EYQ,AHH4BY2VNEWPMYROK77IHTHTZWVA,AENRAZMV4YCZETNRLK7QMEOP2YGA,AH5YCGN6R23HBNF3KOS23ZJZOURQ,AEGFTYIQOSF52XMDJABR4CC67WUQ,AFXPWPSO5PFTCR2QYR6VWGBSB2QQ,AGQYUHMAVORZ45B7TLMP7IN6ZXOA,AGULTXKCMQONHUHM6HIEJNVBTEOQ","K Ramesh,MCS PAVAN KUMAR,Parthiban,parusuramireddy,B. Vinod Kumar Reddy,Amazon Customer,Revansidha k.,Leela Parvathi Paluri","R2PD0ZPWRGTUJG,RTS3Q7O97I2P7,R1ZXJ9R8WX5DF7,R3GFYL52VNNQE6,RYQLHSHBY786Z,R1DO6BQM7OB7KF,R3V94LO1BMB55D,R11Q826IS7DFMG"
"AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,AHLEYZIZY2JWUVX7ZJUP2ZDQHZRA,AHMJJFA7DVXYO76MLL6IAPZYNHBA,AETECGJKFYFTKFIB5ATS6YRUKWVA,AGPYC54L575ZDPY7FEGITMLYI2UA,AHPT7QLZD7MKHTRII3BGGNHDNHOQ,AEGALXWP75YMO7CPPRFZBHHM73DA,AEOLDYDAFLQTHPD7HIODC2Q7HKZQ","manisha,Suryakant,Uttam Kumar Mishra,Raunak V.,Dheeraj Sharma,SYED JAFFER,Ashutosh Chawla,ekta arya","RVJJVCMWN8Y41,R14A126YKLIWX,RJC5HHN4FL2JC,R1APUQA31CW43L,R2K9GKKR6MR93W,R11HJ548X7I0KV,R3GDVPN872JGGU,RJ3JAJU16YNQM"
"AHVLMPOZX552F4S4UIO5DEVGXBAQ,AGSFXC44XWRFJ4D5NXQWDP6EC2PQ,AHWJ3FWLEGVBAWARBPV4N23IIDCQ,AHIXHLUQXHAFN2TKJX3DSFYYQ22Q,AHVDIIKAT5MSKLZGQPMKZHBV6DZA,AHLTUC4AD6YBXWAMDU2VVL4ADPQQ,AFALTXLNKATKJWF7UVD2PAMKQYXQ,AHAVKBRQC62ZO5F4Q54MW3VLPBZA","MEWT,Amazon Customer,Pratibha Pal,Kishan Gopal,Animesh Rastogi,Kothapally N.,sandeep,Arpit khandelwal","R2DCP4Q11B1C32,R355OON0DQZ7G1,R3G1G06J7O6ZO7,R37AW7ZXTQ47JI,R2HA5H3EQB936G,RIEIASWD1PQYW,RRCUB6J7H9WK8,RKC66BZO3QSXE"
"AE3T4QKW5KPNX5VAVCS5K43WSESQ,AECKXEN7R2D54DHRZIB6JYNXLU4Q,AHZTLZNYRSIEOCNNYMQCXWTWA62Q,AEWBJR5EYL5RCKUPUMG52JU2273A,AHWX4CNRSPTA5O3ZVOEKOUW6X6DA,AGV63VPYLUSZSWULWUIOXW446K3Q,AH6I4KMBDUUVG25ZEN636KJP7DQQ,AHHSKRWWN3SB6GQPEDWWIFS7NBIA","Rohit Dudeja,Md Tauqeer Akram,Murukadas P S,Ghazanfer Munam,Richa,rajaram kahar,Anurag Pandey,Amazon Customer","R2HZX52OZX1DSZ,R1RIP30E4OV9HY,RKBKMUMLLEFJZ,R235OIEM1YE5VP,R19Y9MV672O2K9,R1BQY5JVY4A6ZN,RUKFW1KM46G2K,RTZTMUWT2I4GS"
"AFENRIT42SOS4O7C4PHSKJNNWIWA,AGJW32XBQ6KVXXEPOF2F7TXSI56A,AHRNCTBMQ4Q27ECKAMZP5FFDOWDQ,AE5QM7YNLDN264RDC3P7GBGFYUEA,AEQOF2P6OUP23GYS2CADPFTMVJ4Q,AHOMVPDRQ74UCNTIWQKOWVZVCVSA,AG5ZVXUMPBZT7QYYE23JJU3HTLLA,AHP3V6CE6O6VEEGPQMAT7WEGTVOA","Pooja,Mahaaveer Refrigeration services pvt. Ltd.,Digvijay singh,Varun,Rakesh,Aman Rana,devashish,Haya","R1S4Y5TIEL5G8R,R1SGD2AC3S8KEG,R3JP8FW93ND491,R3HWDXEJX098MC,R3FCWGOVQZII60,RCQ75ERMBZMJ5,R1PYXQO11OT86M,R2R1QS9VQ64ZCO"
"AFL4CXIRQT4PT764WYAH2OT3TSBQ,AHCADERQGXE7VE4AC3LMB4JE75WA,AFDGKQUU6XZZCFHIU6DELP2PXF7Q,AGBK7JZOUSPLSNOB4YRTJWXVMKRA,AFZKOLERWHICQGFIVYFDVDPJS56Q,AHAZ2SAFDDJE74JFX4XEYZDFQTJA","Raj Patel,Malvika Upadhyay,Amazon Customer,Jaldeep giniya,Aarti,Poorvee Chandrakar","R34X4JUGZSMYZ3,R2TB24I6XAJI0Z,R3RXQPQONGB1ZD,R22SRYSCQLD82X,R21QE5K1YSVD6,R16HPFUZ08GGKB"
"AGND3HQB3XFX544IUGTCX3IKAEPA,AFPQFZQGTCOV6TB2E7EBZHW2DUHA,AGYUFUC4EKXTZHF4CFVTKB3T7OUA,AFKHLRBSPFYWOOTXEENPIWUVNZGA,AEAMTXU57DL6YNJCT53AYMLYGXUA,AFF3TSSIXAVH4BPSQVJCLNQH4BYA,AFQ6C64AFI33KOGJU5IZAB57A45A,AHUBLOQI56TLETS3LQ3YZIYR5Z5A","Ashish,Veni,subbarao,srinivaas kandula,Karthik,venugopal,Swapnil,Dhinesh Sridhar","RP16HJYUCT002,R3GZTZYTLP44FR,R19XRLSCH2Y5CF,R6R86HD57LOXJ,R2X8UW5NDZWYUK,R3NED3VC2G6UB3,RNGWBEEZP77VF,R2MRS41GH0VLP0"
"AEPRNLSE43UGWKAMTLIKPM2LEAMQ,AFGL2BJQXPTK64ZAMF54LVNZLLHQ,AFUKBGJHIZMXQXXSS4NYJIPV3E7A,AGFCNG7LPSXN2MSETPNUJX2DSGIA,AFNR7QJV4DOLLVM6ANOVMOJSBOSQ,AF3FRLNJCF23ANLTKX2GRWHJXGDQ,AFVHA7F6WGALC7CX3ALHQUYOAYNA,AFDKFR5OJZXCDJRUZ44JVGWD7SIA","Priyanka Das,Rohini,ArunKumar,Jayanth,Sk,Avinash Bapat,Amazon Customer,Balaji","RUF8L2BWE5FXM,RO31NNHWLOQF4,RBSI4Y0V4BQ0A,R10UVB3K1LK8T6,RBPZ3TL6JUGB7,R2TVC6SLRPOAJU,R4UCVBMFQCOB2,ROWPNMWIGNJ78"
"AGBITVO2DOMNZU6DB4QF2WXXELLA,AFMPYDPXNEAOY7V6ESN3RHHIFOLA,AEXMSOQXFSGNINYXVTPXWF6LNSOQ,AHJ36WVWO52FUAO4F7W2V2HUVIOA,AHDVRIPXBUVBEU4SPWOC6RGAYRPQ,AEM6HSXS6EAAW2W2YCJDURHPAOHQ,AHGWXO3TIN5RERBOPO6KS5HW6PQQ,AF476TMP4LI7EBRKEYTFE33CHLLA","âš¡ Pushpendra Singh Patel âš¡,Mukul,Sauron,Amazon Customer,Bumble Bee,Naresh,Serena A Lyngdoh,Sohail Quazi","R1PZ2XBD6GD0UY,RMQA2CY9FRUOR,R55EXM1PLX7BM,R26ZJ9VXF4PWCA,R2S9JPUNTGN4DX,R2M8WSNRMQDR8C,RNY8DA1733V0U,R1F1ZMII16AUTP"
"AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,AHDH4K7B4XROK4NUUKOQMLVUGXKQ,AFAOEOKOE3IHNJKQDHAZ3JY63F6Q,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,AGXJHFAXB4ZBSYHCSJUOU6TBXBCA,AGRDQEDZJUKOFPT4HQ6JNPP7PXYQ,AH4A6BDLABV357G2A6HQGCJ7KGYA,AHHJ2MPEQDEB2OL5VELPVKG7HA7A","Shiv Kumar Saini,Amazon Customer,Tarun,Harish Thakkar,mukesh j.,Bhawna,Yankee Kazi,_gurnoor_00","R2CZP30I91CUT0,RXZL00UV67477,R6ZMVE3VFMOTC,R2I6TTT5KYXNTV,R2GN5SX03J3GX6,R2GOTOGR1W1XL9,R2U3WOI0TIDIEB,R35L3DFIR2VJXK"
"AFJVAVYH2K6VUCTNLA5HZ45VQFKA,AGGWXZI3DYEKKDM4B36R7ZJJKAUA,AEKJDZK63IDTROMID4JMKGJHSULQ,AGQYYNEUBQWWEQBNYIUC53RFACNA,AF43RF5XBMHJAMI2FG34NN3L7IIQ,AGU35SVLLAC34EAVBSRUVTK67DFA,AHKMF4W5DDK3NQY3YUKMZNNLPS7Q,AE5IO4H7IZTRJPKIO4L6DMQ76GGA","gowtham saran,Nanu prinu,Roopali tiwari,Vipul Hulekal,Pooja Sharma,Anurag s.,Priya,Lakshmi","R2CCAIITXBUWWK,R34WQMRY9WM6SZ,RMO1CT02OKUNJ,R2RMMS8KOSZFRR,RHABSU5NRAV4F,R1DLWFDXTPMUND,RMT3S18UOGE3G,R2GPPUURLGA92X"
"AGBFUWHPPCGWJDR6B4OMKVTJXAMA,AEWESDLVWVAOHCLCTFT3NQHY4ABQ,AFY6NUGEJR3FYO5JQQYPVHB7BN7Q,AGARLHYVHR5YQUAPN4UW6FDDQZDQ,AFDNYZLF2TIOIHCE6XBVDETYLS4Q,AHHBABC6Q734R46ZOTCRCVMIDE3A,AHRL7HWG5QFKUHZ37KS6WGMCSV7Q,AHMXB2SMKANWFDSUQJAZSB3J2W5Q","Rakesh,revathireddy,Pyarasani Sai Kumar,ARD,Venkatesh,Prathyusha,Rajesh,Neema kumari","RK2SK2T9306PY,R1NOMIUDTGHCGD,RW21FMMFE7BFI,RHNPI4ITBJ1DZ,R1KTIYVU8CINBK,R2RSJBZJN8UU71,R7UCJZNVINTCF,R3EAXIJ37NBEG7"
"AEU7DVFEL43XZ6T4D572W2ZLBRKQ,AGWOH7CFDMUVW52NMZWQBKBNNQOA,AGZN422FGG7JO3T5YY6IVUELOODA","Yogita g.,Amazon Customer,Mimsy","R2WHW4PEF14WOD,R2DCCZWUGI0O0K,R1FA1HH6VL1RAL"
"AGDV2MRADKOX2DX27DLTJRCUNFLQ,AEPDAG3D6JDB7GMFDWRZBRDUT6LA,AHBAP5SPTSJ44JCVAA66JL5T3GSA,AGD4WOYC5CDCE72HI5NLTKJMVCFA,AHUNCPEWHPHZGFK4NFZYGZS6HA6Q,AHKSKUA2E4Q4UTWGK5KJOQUANEHQ,AH3RXYXJCWNF4R5G2MKDNHDCHBBQ,AETJYYRMC2XH5YW67E3WLNYEXODQ","santosh,Dhaya sekar,JS Bhuvaneshwari,BLS,Ash,Pradyumna Mogre,AVINASH  INDURE,Dhaya Cj","R27BUVT5CYDJ4X,R1G8GRI01F5Q5F,R3FDZTVK38PZJW,RD4E7SRKUIIAA,R21HKT5W7PTQ6N,RM9IAPXXFI5L,RAK9U4VEYZCB7,R2WJ7II930TLUO"
"AHODVRQWWJ6ZANKRQMUTC2XAP7DA,AHUK7JORZ6JUBP6Y2DJDQM7DY4UQ,AEX2J4SOFGG5MWTWNQLJ4YJPRO2Q,AF52JXL4N6RP2E7KY7IRE4IDX5AQ,AFJQNV4NJHIBN6CLE4UOSFS6KRYQ,AGAGQBMUTC7WREXUTXUVP6MXJ6MA,AH6ISURNXEG3QX4KB6LKSINS2IAA,AFGWDVXHRJHOJ5XGBMFVXVCQ6FKA","Shreya Saxena,Asish Kumar Saha,Nikhil Kumar,Dilip,Abhishek Mittal,Prasant Kumar Panigrahi,Vicky Sankhla,Manish K Gupta","R36G8V9B8EIG4Z,R1UQJ38MFDF636,R3GHKCA6I36EBF,R18AIQACXT7PHC,R195YCVDM72DUH,R2WQTWSNOHI3GW,R1XYEVCQ9QZ69I,RQIV7RKXG033Q"
"AFS5PZPVKEP3UJSDPRPDIR2MKGHA,AF25ESIE2VTCJ5TAKLIJSBHE7TXQ,AFAH7WHWITSQ33IHJU2MW5QRT7HQ,AGVT6QWGLKSYHR3YKRBKMUUSIXAA,AGPWKPQODYM5WTOVQEG5JKCWFFEA,AG7U4ELTZ4SALHGRJGQUH5TOKXFA,AHHXZ73LFPUVJKZIVPGVDLUSD7YA,AGEYZNPASS34VXF5WSWDGKXXOXJA","Vikram Chesetty,SUBHENDU KUMAR PATTNAIK,Atish Biswas,utkarsh tripathi,Kavithaprakash,sanjay tiwari,arul,Anand Kumar Aketi","R3DYK05V939SQQ,R3KM8XQNWHJ7SW,R1SJ4CTWGTJ76Q,R2U2FM7CGUNYST,R315NLYKTWFJX2,R2D852O0DSZ1EG,R1QTNL2ADP427,R30ZEL9WYE5DVP"
